manufacturer,part_number,title,shape,outer_diameter_mm,clear_aperture_mm,effective_focal_length_mm,back_focal_length_mm,coating,wavelength_min_nm,wavelength_max_nm,reference_wavelength_nm,designable,r1_mm,r2_mm,r3_mm,glass1,glass2,ct1_mm,ct2_mm,source_file,source_sheet,source_row,source_sha256,imported_at
Edmund Optics,48-332,TS 合成石英製両凹レンズ 25 x -125 UV-AR,double_concave,25.0,24.0,-125.0,-125.85,UV-AR (250-425nm),250.0,425.0,587.6,1,-115.0,115.0,,Fused Silica (Corning 7980),,2.5,,UV-Fused-Silica-Double-Concave-DCV-Lenses.xlsx,EO_2030,15,5483a84dd6999f7a6446e97b5a8c459df7060fd5ff5969b9189372526c449348,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-341,TS 平凹レンズ 6 x -9 VIS 0°,plano_concave,6.0,5.4,-9.0,-9.84,VIS 0° (425-675nm),425.0,675.0,587.6,1,-7.06,,,N-SF11,,1.5,,VIS-0-Coated-Plano-Concave-PCV-Lenses (1).xlsx,EO_2718,5,838087704458d663d00fa75beb2903a353ba634fbdf65948d00b05e176e1a3b4,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-342,TS 平凹レンズ 9 x -12 VIS 0°,plano_concave,9.0,8.1,-12.0,-13.26,VIS 0° (425-675nm),425.0,675.0,587.6,1,-9.42,,,N-SF11,,2.25,,VIS-0-Coated-Plano-Concave-PCV-Lenses (1).xlsx,EO_2718,10,838087704458d663d00fa75beb2903a353ba634fbdf65948d00b05e176e1a3b4,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-343,TS 平凹レンズ 12 x -18 VIS 0°,plano_concave,12.0,11.0,-18.0,-19.95,VIS 0° (425-675nm),425.0,675.0,587.6,1,-14.12,,,N-SF11,,3.5,,VIS-0-Coated-Plano-Concave-PCV-Lenses (1).xlsx,EO_2718,15,838087704458d663d00fa75beb2903a353ba634fbdf65948d00b05e176e1a3b4,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-344,TS 両凹レンズ 9 x -9 VIS 0°,double_concave,9.0,8.1,-9.0,-9.61,VIS 0° (425-675nm),425.0,675.0,587.6,1,-14.6,14.6,,N-SF11,,2.25,,VIS-0-Coated-Double-Concave-DCV-Lenses (1).xlsx,EO_2720,5,87b7e2dac03139dbb067ac6801e274de9639b71d13afdaaaf245c2d4b09fc397,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-425,TS 平凸レンズ 18 x 18 VIS 0°,plano_convex,18.0,17.0,18.0,15.2,VIS 0° (425-675nm),425.0,675.0,,1,14.13,,,N-SF11,,5.0,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,142,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-658,TS 平凸レンズ 5 x 7.5 VIS 0°,plano_convex,5.0,4.5,7.5,6.43,VIS 0° (425-675nm),425.0,675.0,,1,5.89,,,N-SF11,,1.9,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,33,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-659,TS 平凸レンズ 30 x 30 VIS 0°,plano_convex,30.0,29.0,30.0,26.13,VIS 0° (425-675nm),425.0,675.0,,1,23.54,,,N-SF11,,6.9,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,194,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-660,TS 平凸レンズ 40 x 40 VIS 0°,plano_convex,40.0,39.0,40.0,35.13,VIS 0° (425-675nm),425.0,675.0,,1,31.39,,,N-SF11,,8.7,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,205,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-690,TS 平凹レンズ 6 x -15 VIS 0°,plano_concave,6.0,5.4,-15.0,-16.32,VIS 0° (425-675nm),425.0,675.0,587.6,1,-7.75,,,N-BK7,,2.0,,VIS-0-Coated-Plano-Concave-PCV-Lenses (1).xlsx,EO_2718,7,838087704458d663d00fa75beb2903a353ba634fbdf65948d00b05e176e1a3b4,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-691,TS 平凹レンズ 12 x -15 VIS 0°,plano_concave,12.0,11.0,-15.0,-16.68,VIS 0° (425-675nm),425.0,675.0,587.6,1,-11.77,,,N-SF11,,3.0,,VIS-0-Coated-Plano-Concave-PCV-Lenses (1).xlsx,EO_2718,14,838087704458d663d00fa75beb2903a353ba634fbdf65948d00b05e176e1a3b4,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-692,TS 平凹レンズ 25 x -35 VIS 0°,plano_concave,25.0,24.0,-35.0,-36.96,VIS 0° (425-675nm),425.0,675.0,587.6,1,-27.47,,,N-SF11,,3.5,,VIS-0-Coated-Plano-Concave-PCV-Lenses (1).xlsx,EO_2718,23,838087704458d663d00fa75beb2903a353ba634fbdf65948d00b05e176e1a3b4,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-693,TS 両凹レンズ 6 x -12 VIS 0°,double_concave,6.0,5.4,-12.0,-12.33,VIS 0° (425-675nm),425.0,675.0,587.6,1,-12.57,12.57,,N-BK7,,1.0,,VIS-0-Coated-Double-Concave-DCV-Lenses (1).xlsx,EO_2720,4,87b7e2dac03139dbb067ac6801e274de9639b71d13afdaaaf245c2d4b09fc397,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-694,TS 両凹レンズ 9 x -18 VIS 0°,double_concave,9.0,8.1,-18.0,-18.49,VIS 0° (425-675nm),425.0,675.0,587.6,1,-18.86,18.86,,N-BK7,,1.5,,VIS-0-Coated-Double-Concave-DCV-Lenses (1).xlsx,EO_2720,7,87b7e2dac03139dbb067ac6801e274de9639b71d13afdaaaf245c2d4b09fc397,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-695,TS 両凹レンズ 12 x -24 VIS 0°,double_concave,12.0,11.0,-24.0,-24.65,VIS 0° (425-675nm),425.0,675.0,587.6,1,-25.14,25.14,,N-BK7,,2.0,,VIS-0-Coated-Double-Concave-DCV-Lenses (1).xlsx,EO_2720,10,87b7e2dac03139dbb067ac6801e274de9639b71d13afdaaaf245c2d4b09fc397,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-834,TS 合成石英製両凸レンズ 12 x 12 UV-VIS,double_convex,12.0,11.0,12.0,9.25,UV-VIS (250-700nm),250.0,700.0,587.6,1,9.74,-9.74,,Fused Silica (Corning 7980),,7.09,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,72,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-835,TS 合成石英製両凸レンズ 12 x 20 UV-VIS,double_convex,12.0,11.0,20.0,18.44,UV-VIS (250-700nm),250.0,700.0,587.6,1,17.63,-17.63,,Fused Silica (Corning 7980),,4.37,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,88,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-836,TS 合成石英製両凸レンズ 12 x 30 UV-VIS,double_convex,12.0,11.0,30.0,28.77,UV-VIS (250-700nm),250.0,700.0,587.6,1,26.94,-26.94,,Fused Silica (Corning 7980),,3.52,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,104,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-837,TS 合成石英製両凸レンズ 12 x 35 UV-VIS,double_convex,12.0,11.0,35.0,33.85,UV-VIS (250-700nm),250.0,700.0,587.6,1,31.57,-31.57,,Fused Silica (Corning 7980),,3.29,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,112,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-838,TS 合成石英製両凸レンズ 12 x 45 UV-VIS,double_convex,12.0,11.0,45.0,43.96,UV-VIS (250-700nm),250.0,700.0,587.6,1,40.79,-40.79,,Fused Silica (Corning 7980),,2.99,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,120,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-839,TS 合成石英製両凸レンズ 12 x 75 UV-VIS,double_convex,12.0,11.0,75.0,74.11,UV-VIS (250-700nm),250.0,700.0,587.6,1,68.36,-68.36,,Fused Silica (Corning 7980),,2.59,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,124,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-840,TS 合成石英製両凸レンズ 18 x 20 UV-VIS,double_convex,18.0,17.0,20.0,17.18,UV-VIS (250-700nm),250.0,700.0,587.6,1,17.05,-17.05,,Fused Silica (Corning 7980),,7.64,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,133,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-841,TS 合成石英製両凸レンズ 18 x 40 UV-VIS,double_convex,18.0,17.0,40.0,38.5,UV-VIS (250-700nm),250.0,700.0,587.6,1,35.99,-35.99,,Fused Silica (Corning 7980),,4.29,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,141,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-842,TS 合成石英製両凸レンズ 25 x 25 UV-VIS,double_convex,25.0,24.0,25.0,20.93,UV-VIS (250-700nm),250.0,700.0,587.6,1,21.06,-21.06,,Fused Silica (Corning 7980),,10.9,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,149,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-843,TS 合成石英製両凸レンズ 25 x 50 UV-VIS,double_convex,25.0,24.0,50.0,48.02,UV-VIS (250-700nm),250.0,700.0,587.6,1,44.94,-44.94,,Fused Silica (Corning 7980),,5.66,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,157,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-844,TS 合成石英製両凸レンズ 25 x 60 UV-VIS,double_convex,25.0,24.0,60.0,58.08,UV-VIS (250-700nm),250.0,700.0,587.6,1,54.14,-54.14,,Fused Silica (Corning 7980),,5.52,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,165,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-845,TS 合成石英製両凸レンズ 25 x 75.6 UV-VIS,double_convex,25.0,24.0,75.6,73.91,UV-VIS (250-700nm),250.0,700.0,587.6,1,68.55,-68.55,,Fused Silica (Corning 7980),,4.87,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,173,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-846,TS 合成石英製両凸レンズ 25 x 100 UV-VIS,double_convex,25.0,24.0,100.0,98.7,UV-VIS (250-700nm),250.0,700.0,587.6,1,91.09,-91.09,,Fused Silica (Corning 7980),,3.78,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,181,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-847,TS 合成石英製両凸レンズ 25 x 125 UV-VIS,double_convex,25.0,24.0,125.0,123.82,UV-VIS (250-700nm),250.0,700.0,587.6,1,114.08,-114.08,,Fused Silica (Corning 7980),,3.42,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,189,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-848,TS 合成石英製両凸レンズ 25 x 150 UV-VIS,double_convex,25.0,24.0,150.0,148.37,UV-VIS (250-700nm),250.0,700.0,587.6,1,136.96,-136.96,,Fused Silica (Corning 7980),,3.68,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,194,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-849,TS 合成石英製両凸レンズ 25 x 200 UV-VIS,double_convex,25.0,24.0,200.0,198.84,UV-VIS (250-700nm),250.0,700.0,587.6,1,182.85,-182.85,,Fused Silica (Corning 7980),,3.38,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,199,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-850,TS 合成石英製両凸レンズ 25 x 250 UV-VIS,double_convex,25.0,24.0,250.0,248.9,UV-VIS (250-700nm),250.0,700.0,587.6,1,228.73,-228.73,,Fused Silica (Corning 7980),,3.21,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,204,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-851,TS 合成石英製両凸レンズ 25 x 300 UV-VIS,double_convex,25.0,24.0,300.0,298.94,UV-VIS (250-700nm),250.0,700.0,587.6,1,274.6,-274.6,,Fused Silica (Corning 7980),,3.09,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,209,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-852,TS 合成石英製両凸レンズ 25 x 500 UV-VIS,double_convex,25.0,24.0,500.0,498.85,UV-VIS (250-700nm),250.0,700.0,587.6,1,457.93,-457.93,,Fused Silica (Corning 7980),,3.35,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,214,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-938,TS 両凹レンズ 6 x -9 VIS 0°,double_concave,6.0,5.4,-9.0,-9.32,VIS 0° (425-675nm),425.0,675.0,587.6,1,-9.47,9.47,,N-BK7,,1.0,,VIS-0-Coated-Double-Concave-DCV-Lenses (1).xlsx,EO_2720,3,87b7e2dac03139dbb067ac6801e274de9639b71d13afdaaaf245c2d4b09fc397,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-939,TS 両凹レンズ 9 x -12 VIS 0°,double_concave,9.0,8.1,-12.0,-12.41,VIS 0° (425-675nm),425.0,675.0,587.6,1,-19.16,19.16,,N-SF11,,1.5,,VIS-0-Coated-Double-Concave-DCV-Lenses (1).xlsx,EO_2720,6,87b7e2dac03139dbb067ac6801e274de9639b71d13afdaaaf245c2d4b09fc397,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-940,TS 両凹レンズ 12 x -18 VIS 0°,double_concave,12.0,11.0,-18.0,-18.65,VIS 0° (425-675nm),425.0,675.0,587.6,1,-18.94,18.94,,N-BK7,,2.0,,VIS-0-Coated-Double-Concave-DCV-Lenses (1).xlsx,EO_2720,9,87b7e2dac03139dbb067ac6801e274de9639b71d13afdaaaf245c2d4b09fc397,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-944,TS 合成石英製平凸レンズ 6 x 9 VIS 0°,plano_convex,6.0,5.4,9.0,7.29,VIS 0° (425-675nm),425.0,675.0,,1,4.13,,,Fused Silica (Corning 7980),,2.5,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,12,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-945,TS 合成石英製平凸レンズ 6 x 12 VIS 0°,plano_convex,6.0,5.4,12.0,10.63,VIS 0° (425-675nm),425.0,675.0,,1,5.5,,,Fused Silica (Corning 7980),,2.0,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,13,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-946,TS 合成石英製平凸レンズ 6 x 15 VIS 0°,plano_convex,6.0,5.4,15.0,13.63,VIS 0° (425-675nm),425.0,675.0,,1,6.88,,,Fused Silica (Corning 7980),,2.0,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,14,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-947,TS 合成石英製平凸レンズ 6 x 18 VIS 0°,plano_convex,6.0,5.4,18.0,16.62,VIS 0° (425-675nm),425.0,675.0,,1,8.25,,,Fused Silica (Corning 7980),,2.0,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,15,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-948,TS 合成石英製平凸レンズ 6 x 24 VIS 0°,plano_convex,6.0,5.4,24.0,22.63,VIS 0° (425-675nm),425.0,675.0,,1,11.0,,,Fused Silica (Corning 7980),,2.0,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,17,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-949,TS 合成石英製平凸レンズ 9 x 12 VIS 0°,plano_convex,9.0,8.1,12.0,9.26,VIS 0° (425-675nm),425.0,675.0,,1,5.5,,,Fused Silica (Corning 7980),,4.0,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,19,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-950,TS 合成石英製平凸レンズ 9 x 13.5 VIS 0°,plano_convex,9.0,8.1,13.5,11.44,VIS 0° (425-675nm),425.0,675.0,,1,6.19,,,Fused Silica (Corning 7980),,3.0,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,20,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-951,TS 合成石英製平凸レンズ 9 x 18 VIS 0°,plano_convex,9.0,8.1,18.0,15.94,VIS 0° (425-675nm),425.0,675.0,,1,8.25,,,Fused Silica (Corning 7980),,3.0,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,21,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-952,TS 合成石英製平凸レンズ 9 x 27 VIS 0°,plano_convex,9.0,8.1,27.0,25.63,VIS 0° (425-675nm),425.0,675.0,,1,12.38,,,Fused Silica (Corning 7980),,2.0,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,23,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-953,TS 合成石英製平凸レンズ 9 x 36 VIS 0°,plano_convex,9.0,8.1,36.0,34.63,VIS 0° (425-675nm),425.0,675.0,,1,16.51,,,Fused Silica (Corning 7980),,2.0,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,24,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-954,TS 合成石英製平凸レンズ 12 x 18 VIS 0°,plano_convex,12.0,11.0,18.0,15.26,VIS 0° (425-675nm),425.0,675.0,,1,8.25,,,Fused Silica (Corning 7980),,4.0,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,27,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-955,TS 合成石英製平凸レンズ 12 x 25 VIS 0°,plano_convex,12.0,11.0,25.0,22.31,VIS 0° (425-675nm),425.0,675.0,,1,11.46,,,Fused Silica (Corning 7980),,3.92,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,28,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-956,TS 合成石英製平凸レンズ 12 x 30 VIS 0°,plano_convex,12.0,11.0,30.0,27.56,VIS 0° (425-675nm),425.0,675.0,,1,13.75,,,Fused Silica (Corning 7980),,3.55,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,29,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-957,TS 合成石英製平凸レンズ 12 x 36 VIS 0°,plano_convex,12.0,11.0,36.0,34.29,VIS 0° (425-675nm),425.0,675.0,,1,16.51,,,Fused Silica (Corning 7980),,2.5,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,30,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-958,TS 合成石英製平凸レンズ 12 x 40 VIS 0°,plano_convex,12.0,11.0,40.0,37.85,VIS 0° (425-675nm),425.0,675.0,,1,18.34,,,Fused Silica (Corning 7980),,3.13,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,31,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-959,TS 合成石英製平凸レンズ 12 x 50 VIS 0°,plano_convex,12.0,11.0,50.0,48.01,VIS 0° (425-675nm),425.0,675.0,,1,22.92,,,Fused Silica (Corning 7980),,2.9,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,32,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-960,TS 合成石英製平凸レンズ 12 x 100 VIS 0°,plano_convex,12.0,11.0,100.0,98.33,VIS 0° (425-675nm),425.0,675.0,,1,45.85,,,Fused Silica (Corning 7980),,2.44,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,35,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-961,TS 合成石英製平凸レンズ 25 x 38 VIS 0°,plano_convex,25.0,24.0,38.0,33.03,VIS 0° (425-675nm),425.0,675.0,,1,17.42,,,Fused Silica (Corning 7980),,7.25,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,51,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-962,TS 合成石英製平凸レンズ 25 x 50 VIS 0°,plano_convex,25.0,24.0,50.0,46.0,VIS 0° (425-675nm),425.0,675.0,,1,22.92,,,Fused Silica (Corning 7980),,5.84,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,53,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-963,TS 合成石英製平凸レンズ 25 x 60 VIS 0°,plano_convex,25.0,24.0,60.0,56.92,VIS 0° (425-675nm),425.0,675.0,,1,27.51,,,Fused Silica (Corning 7980),,4.5,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,54,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-964,TS 合成石英製平凸レンズ 25 x 75 VIS 0°,plano_convex,25.0,24.0,75.0,71.96,VIS 0° (425-675nm),425.0,675.0,,1,34.39,,,Fused Silica (Corning 7980),,4.43,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,55,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-965,TS 合成石英製平凸レンズ 25 x 100 VIS 0°,plano_convex,25.0,24.0,100.0,97.4,VIS 0° (425-675nm),425.0,675.0,,1,45.85,,,Fused Silica (Corning 7980),,3.79,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,56,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-966,TS 合成石英製平凸レンズ 25 x 125 VIS 0°,plano_convex,25.0,24.0,125.0,122.65,VIS 0° (425-675nm),425.0,675.0,,1,57.3,,,Fused Silica (Corning 7980),,3.42,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,57,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-967,TS 合成石英製平凸レンズ 25 x 150 VIS 0°,plano_convex,25.0,24.0,150.0,147.82,VIS 0° (425-675nm),425.0,675.0,,1,68.79,,,Fused Silica (Corning 7980),,3.18,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,58,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-968,TS 合成石英製平凸レンズ 25 x 175 VIS 0°,plano_convex,25.0,24.0,175.0,172.94,VIS 0° (425-675nm),425.0,675.0,,1,80.23,,,Fused Silica (Corning 7980),,3.01,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,59,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
Edmund Optics,48-969,TS 合成石英製平凸レンズ 25 x 200 VIS 0°,plano_convex,25.0,24.0,200.0,198.02,VIS 0° (425-675nm),425.0,675.0,,1,91.69,,,Fused Silica (Corning 7980),,2.88,,UV-Fused-Silica-Plano-Convex-PCX-Lenses---VIS-0-Coated.xlsx,EO_4231,60,3548099bb884d8d2457e74014505d75cbb9e414ae64827523c48588ec7646988,2026-08-12T16:25:48.722572+00:00
